ed,nta,nta22,nta18,votes22,voters22,dem,rep,t22,pct_dem,pct_rep,margin
25035,Kissena Park,745.3488372093024,38.75338753387534,5350,1548.0,5391,5798,345.6072351421189,100.76635514018692,108.37383177570094,-7.607476635514018
25036,Queensboro Hill,452.5111821086262,28.8994708994709,6359,68.0,6359,924,9351.470588235294,100.0,14.530586570215442,85.46941342978455
25037,Queensboro Hill,452.5111821086262,28.8994708994709,5978,1494.0,6782,2674,400.1338688085676,113.44931415189026,44.730679156908664,68.7186349949816
25038,Queensboro Hill,452.5111821086262,28.8994708994709,9710,1435.0,3383,5527,676.6550522648083,34.84037075180227,56.92070030895984,-22.08032955715757
25039,Queensboro Hill,452.5111821086262,28.8994708994709,1494,1579.0,1293,354,94.61684610512982,86.54618473895583,23.694779116465863,62.85140562248996
25040,Queensboro Hill,452.5111821086262,28.8994708994709,283,1653.0,967,130,17.120387174833635,341.69611307420496,45.936395759717314,295.75971731448766
25041,Flushing-Willets Point,777.2609372298115,32.181634542546924,5167,1286.0,6903,5262,401.7884914463453,133.59783239790983,101.83859105864138,31.759241339268442
25042,Queensboro Hill,452.5111821086262,28.8994708994709,9274,1596.0,761,1718,581.077694235589,8.205736467543671,18.524908345913307,-10.319171878369636
25043,East Flushing,310.460479597968,34.850420168067224,5568,1565.0,7179,4947,355.78274760383385,128.9331896551724,88.84698275862068,40.08620689655173
25044,East Flushing,310.460479597968,34.850420168067224,7635,1456.0,5798,2616,524.3818681318681,75.93975114603798,34.26326129666012,41.67648984937786
25045,East Flushing,310.460479597968,34.850420168067224,2511,1589.0,6340,3182,158.02391441157963,252.4890481879729,126.72242134607725,125.76662684189566
25046,East Flushing,310.460479597968,34.850420168067224,794,1406.0,938,1006,56.47226173541963,118.13602015113351,126.70025188916877,-8.56423173803526
25047,East Flushing,310.460479597968,34.850420168067224,4389,824.0,2542,5476,532.6456310679612,57.91752107541581,124.76646160856687,-66.84894053315105
25048,Auburndale,340.78167115902966,43.098176876910884,5807,1247.0,6740,1599,465.67762630312745,116.06681591183055,27.535732736352678,88.53108317547787
25200,Jamaica Hills-Briarwood,716.5759104760954,39.63325692852678,5276,,1310,824,,24.829416224412434,15.61789234268385,9.211523881728583
25201,Cunningham Park,1667.6517571884983,46.80504680504681,7001,,7358,1562,,105.0992715326382,22.311098414512212,82.78817311812598
25202,Bayside,505.7853672898572,44.788376500315856,7795,,7609,5318,,97.61385503527903,68.22322001282873,29.390635022450297
25203,Queensboro Hill,452.5111821086262,28.8994708994709,2311,,708,470,,30.636088273474687,20.33751622674167,10.298572046733018
25204,Fresh Meadows-Utopia,513.7315326747031,43.82361824222289,7577,,5508,4859,,72.69367823676917,64.1282829615943,8.565395275174879
25205,Fresh Meadows-Utopia,513.7315326747031,43.82361824222289,7973,,6973,3947,,87.45766963501819,49.50457795058322,37.95309168443497
25206,Fresh Meadows-Utopia,513.7315326747031,43.82361824222289,3752,,2298,2086,,61.24733475479744,55.59701492537314,5.650319829424305
25207,Pomonok-Electchester-Hillcrest,481.63286211841836,40.247519105737425,2550,,4354,5269,,170.7450980392157,206.62745098039215,-35.882352941176464
25208,Pomonok-Electchester-Hillcrest,481.63286211841836,40.247519105737425,736,,5063,3725,,687.9076086956521,506.1141304347826,181.7934782608695
25209,Kissena Park,745.3488372093024,38.75338753387534,6188,,7319,3318,,118.27731092436974,53.619909502262445,64.6574014221073
25210,Jamaica Hills-Briarwood,716.5759104760954,39.63325692852678,8147,,5671,4384,,69.60844482631643,53.81121885356573,15.797225972750702
26001,Bellerose,615.1793062904173,43.875768359754126,9143,642.0,2378,2910,1424.1433021806854,26.00896860986547,31.827627693317293,-5.8186590834518235
26002,Bellerose,615.1793062904173,43.875768359754126,2927,397.0,5275,3610,737.27959697733,180.21865391185514,123.3344721557909,56.88418175606424
26003,Bellerose,615.1793062904173,43.875768359754126,7182,347.0,6535,3444,2069.7406340057637,90.99136730715678,47.953216374269005,43.038150932887774
26004,Bellerose,615.1793062904173,43.875768359754126,5966,376.0,3247,1787,1586.7021276595744,54.42507542742206,29.953067381830373,24.472008045591686
26005,Bellerose,615.1793062904173,43.875768359754126,4816,68.0,7426,4021,7082.352941176471,154.19435215946845,83.49252491694352,70.70182724252493
26006,Alley Pond Park,1069.93006993007,49.49554896142433,343,1430.0,6388,97,23.986013986013983,1862.390670553936,28.279883381924197,1834.1107871720117
26007,Bellerose,615.1793062904173,43.875768359754126,6555,1524.0,6129,196,430.11811023622045,93.50114416475972,2.9900839054157133,90.511060259344
26008,Glen Oaks-Floral Park-New Hyde Park,433.41189518924165,48.65950859627166,6164,1637.0,4644,5354,376.5424557116677,75.34068786502272,86.85918234912394,-11.518494484101225
26009,Glen Oaks-Floral Park-New Hyde Park,433.41189518924165,48.65950859627166,1948,845.0,289,1659,230.53254437869822,14.835728952772074,85.16427104722793,-70.32854209445586
26010,Glen Oaks-Floral Park-New Hyde Park,433.41189518924165,48.65950859627166,1398,1268.0,3655,3899,110.25236593059937,261.44492131616596,278.89842632331903,-17.45350500715307
26011,Glen Oaks-Floral Park-New Hyde Park,433.41189518924165,48.65950859627166,9161,667.0,5677,3929,1373.4632683658172,61.969217334352145,42.88833096823491,19.080886366117234
26012,Glen Oaks-Floral Park-New Hyde Park,433.41189518924165,48.65950859627166,4133,1744.0,5832,1926,236.98394495412845,141.1081538833777,46.600532300992015,94.50762158238568
26013,Glen Oaks-Floral Park-New Hyde Park,433.41189518924165,48.65950859627166,7101,1696.0,7296,3032,418.691037735849,102.74609209970427,42.6982115195043,60.04788058019997
26014,Glen Oaks-Floral Park-New Hyde Park,433.41189518924165,48.65950859627166,9370,1626.0,1642,4478,576.2607626076261,17.52401280683031,47.790821771611526,-30.266808964781216
26015,Bellerose,615.1793062904173,43.875768359754126,2867,1755.0,6873,2596,163.36182336182335,239.72793861178934,90.54761074293687,149.1803278688525
26016,Douglaston-Little Neck,358.4259025498612,50.31833616298812,2798,1687.0,915,5851,165.85655008891524,32.70192994996426,209.11365260900644,-176.41172265904217
26017,Douglaston-Little Neck,358.4259025498612,50.31833616298812,7003,1586.0,2686,3488,441.5510718789407,38.3549907182636,49.80722547479652,-11.452234756532917
26018,Douglaston-Little Neck,358.4259025498612,50.31833616298812,189,1386.0,4034,3537,13.636363636363635,2134.3915343915346,1871.4285714285713,262.9629629629633
26019,Douglaston-Little Neck,358.4259025498612,50.31833616298812,5182,752.0,6873,2149,689.095744680851,132.63218834426863,41.47047472018526,91.16171362408338
26020,Douglaston-Little Neck,358.4259025498612,50.31833616298812,9622,1729.0,3377,4499,556.5066512434934,35.09665350239035,46.75743088754937,-11.660777385159015
26021,Douglaston-Little Neck,358.4259025498612,50.31833616298812,473,1716.0,2112,695,27.564102564102566,446.51162790697674,146.93446088794926,299.57716701902746
26022,Douglaston-Little Neck,358.4259025498612,50.31833616298812,1847,1660.0,6934,1590,111.26506024096385,375.4195993502978,86.08554412560909,289.3340552246887
26023,Douglaston-Little Neck,358.4259025498612,50.31833616298812,9769,1594.0,6098,4229,612.8607277289836,62.421946975125394,43.28999897635377,19.131947998771622
26024,Douglaston-Little Neck,358.4259025498612,50.31833616298812,8847,1520.0,631,1746,582.0394736842105,7.132361252401944,19.735503560528993,-12.60314230812705
26025,Douglaston-Little Neck,358.4259025498612,50.31833616298812,4799,1135.0,1200,816,422.8193832599119,25.00520941862888,17.003542404667638,8.001667013961242
26026,Douglaston-Little Neck,358.4259025498612,50.31833616298812,4221,1079.0,7736,2953,391.1955514365153,183.27410566216537,69.95972518360578,113.31438047855958
26027,Bayside,505.7853672898572,44.788376500315856,9341,115.0,3184,71,8122.608695652174,34.08628626485387,0.7600899261321058,33.326196338721765
26028,Bayside,505.7853672898572,44.788376500315856,8032,1522.0,7264,4628,527.7266754270696,90.43824701195219,57.6195219123506,32.818725099601586
26029,Bayside,505.7853672898572,44.788376500315856,9083,1186.0,1616,840,765.8516020236088,17.791478586370143,9.248045799845865,8.543432786524278
26030,Bayside,505.7853672898572,44.788376500315856,8194,27.0,4600,2946,30348.148148148146,56.13863802782524,35.95313644129851,20.185501586526726
26031,Bayside,505.7853672898572,44.788376500315856,4852,1663.0,151,5481,291.76187612748043,3.112118713932399,112.96372629843364,-109.85160758450124
26032,Bayside,505.7853672898572,44.788376500315856,5254,1529.0,767,3069,343.6232831916285,14.598401218119529,58.41263799010278,-43.81423677198325
26033,Bayside,505.7853672898572,44.788376500315856,1464,1588.0,1992,5934,92.19143576826197,136.0655737704918,405.327868852459,-269.2622950819672
26034,Bayside,505.7853672898572,44.788376500315856,3813,1751.0,4874,4237,217.76127926898914,127.82585890375033,111.11985313401522,16.706005769735114
26035,Bayside,505.7853672898572,44.788376500315856,9912,1022.0,5794,2802,969.8630136986301,58.454398708636,28.268765133171915,30.185633575464085
26036,Bayside,505.7853672898572,44.788376500315856,3581,1425.0,99,989,251.2982456140351,2.7645908963976544,27.61798380340687,-24.853392907009216
26037,Bayside,505.7853672898572,44.788376500315856,2915,1188.0,6729,2583,245.37037037037038,230.84048027444254,88.61063464837049,142.22984562607206
26038,Bay Terrace-Clearview,401.0273710036035,51.4614773629865,4191,1548.0,1170,604,270.73643410852713,27.91696492483894,14.411834884275828,13.505130040563111
26039,Bay Terrace-Clearview,401.0273710036035,51.4614773629865,3546,999.0,2874,1852,354.954954954955,81.04906937394247,52.22786238014665,28.821206993795826
26040,Bay Terrace-Clearview,401.0273710036035,51.4614773629865,3549,974.0,2237,2395,364.3737166324435,63.031839954916876,67.48379825302902,-4.451958298112146
26041,Bay Terrace-Clearview,401.0273710036035,51.4614773629865,123,1695.0,2650,5611,7.256637168141593,2154.471544715447,4561.788617886179,-2407.317073170732
26042,Fort Totten,202.67857142857144,60.53946053946054,2497,1232.0,512,4108,202.67857142857144,20.50460552663196,164.5174209050861,-144.01281537845415
26043,Bay Terrace-Clearview,401.0273710036035,51.4614773629865,9588,1408.0,6906,4338,680.9659090909091,72.02753441802253,45.24405506883605,26.78347934918648
26044,Bay Terrace-Clearview,401.0273710036035,51.4614773629865,3254,1254.0,6205,3704,259.4896331738437,190.68838352796558,113.82913337430854,76.85925015365704
26045,Whitestone-Beechhurst,542.6051143348906,45.58449809402795,2505,1532.0,2120,2342,163.5117493472585,84.63073852295409,93.49301397205589,-8.862275449101801
26046,Whitestone-Beechhurst,542.6051143348906,45.58449809402795,7549,1054.0,74,3226,716.2239089184061,0.9802622863955491,42.734136971784345,-41.753874685388794
26047,Bay Terrace-Clearview,401.0273710036035,51.4614773629865,9188,87.0,7204,244,10560.919540229885,78.4066173269482,2.655637788419678,75.75097953852851
26048,Bay Terrace-Clearview,401.0273710036035,51.4614773629865,6497,1252.0,1875,4683,518.9297124600639,28.85947360320148,72.07942127135601,-43.21994766815453
26049,Bay Terrace-Clearview,401.0273710036035,51.4614773629865,7980,1026.0,3574,1941,777.7777777777777,44.78696741854637,24.32330827067669,20.463659147869677
26050,Bay Terrace-Clearview,401.0273710036035,51.4614773629865,1131,1647.0,3372,2416,68.6703096539162,298.14323607427053,213.6162687886826,84.52696728558794
26051,Auburndale,340.78167115902966,43.098176876910884,6487,859.0,3459,3967,755.1804423748545,53.32202867273008,61.1530753815323,-7.831046708802219
26052,Murray Hill-Broadway Flushing,594.2061485770204,39.95991328179327,9389,1166.0,6103,5230,805.2315608919382,65.00159761422941,55.70348279902013,9.298114815209281
26053,Auburndale,340.78167115902966,43.098176876910884,8240,1432.0,230,5880,575.4189944134077,2.79126213592233,71.35922330097087,-68.56796116504854
26054,Auburndale,340.78167115902966,43.098176876910884,2938,1637.0,5776,5331,179.4746487477092,196.59632402995234,181.4499659632403,15.146358066712054
26055,Auburndale,340.78167115902966,43.098176876910884,1488,1616.0,3377,4137,92.07920792079209,226.94892473118279,278.0241935483871,-51.07526881720429
26056,Murray Hill-Broadway Flushing,594.2061485770204,39.95991328179327,1786,1526.0,5973,1782,117.03800786369594,334.43449048152297,99.77603583426652,234.65845464725646
26057,Murray Hill-Broadway Flushing,594.2061485770204,39.95991328179327,7078,1675.0,3304,4075,422.56716417910445,46.679853065837804,57.57276066685505,-10.892907601017242
26058,East Flushing,310.460479597968,34.850420168067224,4268,584.0,3905,990,730.8219178082192,91.49484536082474,23.195876288659793,68.29896907216495
26059,East Flushing,310.460479597968,34.850420168067224,9176,1550.0,2783,785,592.0,30.32911944202267,8.554925893635572,21.774193548387096
26060,Auburndale,340.78167115902966,43.098176876910884,8677,1309.0,4893,2545,662.8724216959511,56.39045753140486,29.330413737466866,27.060043793937997
26061,Auburndale,340.78167115902966,43.098176876910884,4422,1663.0,4886,2365,265.90499098015636,110.49298959746721,53.482587064676615,57.0104025327906
26062,Auburndale,340.78167115902966,43.098176876910884,4819,1388.0,1359,728,347.19020172910666,28.200871550114133,15.106868644947085,13.094002905167049
26200,Alley Pond Park,1069.93006993007,49.49554896142433,7589,,5122,5738,,67.49242324416919,75.6094347081302,-8.117011463961006
26201,Douglaston-Little Neck,358.4259025498612,50.31833616298812,884,,1232,4556,,139.36651583710406,515.3846153846154,-376.01809954751127
26202,Douglaston-Little Neck,358.4259025498612,50.31833616298812,1155,,494,4179,,42.77056277056277,361.8181818181818,-319.04761904761904
26203,Bayside,505.7853672898572,44.788376500315856,7400,,1787,621,,24.14864864864865,8.391891891891891,15.756756756756758
26204,Alley Pond Park,1069.93006993007,49.49554896142433,7368,,6642,4586,,90.14657980456026,62.242128121606946,27.904451682953315
26206,Bayside,505.7853672898572,44.788376500315856,6825,,119,1252,,1.7435897435897436,18.344322344322343,-16.6007326007326
27001,Kew Gardens,515.6621106878781,47.16072399596054,289,302.0,3494,5945,95.69536423841059,1208.9965397923875,2057.093425605536,-848.0968858131487
27002,Jamaica Hills-Briarwood,716.5759104760954,39.63325692852678,4271,1691.0,2367,1153,252.5724423418096,55.420276281901195,26.996019667525168,28.424256614376027
27003,Forest Hills,442.40658076840606,48.65722607211007,6302,1443.0,897,4781,436.72903672903675,14.233576642335766,75.86480482386544,-61.63122818152968
27004,Forest Hills,442.40658076840606,48.65722607211007,188,943.0,1455,2279,19.936373276776244,773.936170212766,1212.2340425531916,-438.29787234042556
27005,Forest Hills,442.40658076840606,48.65722607211007,5184,581.0,1486,3101,892.2547332185886,28.665123456790123,59.81867283950617,-31.153549382716047
27006,Forest Hills,442.40658076840606,48.65722607211007,1423,976.0,5464,1503,145.79918032786884,383.97751229796205,105.621925509487,278.3555867884751
27007,Forest Hills,442.40658076840606,48.65722607211007,5804,355.0,1128,3782,1634.929577464789,19.43487250172295,65.1619572708477,-45.727084769124744
27008,Forest Hills,442.40658076840606,48.65722607211007,456,849.0,2496,3570,53.71024734982333,547.3684210526316,782.8947368421053,-235.52631578947376
27009,Kew Gardens Hills,348.9467969598263,37.86891293654697,7977,1102.0,6622,3558,723.8656987295826,83.01366428481886,44.6032342986085,38.41042998621036
27010,Pomonok-Electchester-Hillcrest,481.63286211841836,40.247519105737425,877,663.0,5647,5367,132.27752639517345,643.8996579247435,611.9726339794755,31.927023945267933
27011,Pomonok-Electchester-Hillcrest,481.63286211841836,40.247519105737425,4566,559.0,5625,4513,816.8157423971378,123.19316688567675,98.83924660534385,24.3539202803329
27012,Pomonok-Electchester-Hillcrest,481.63286211841836,40.247519105737425,3100,1714.0,6258,792,180.8634772462077,201.8709677419355,25.548387096774192,176.32258064516128
27013,Pomonok-Electchester-Hillcrest,481.63286211841836,40.247519105737425,8195,1468.0,6151,2542,558.2425068119891,75.05796217205614,31.018913971934108,44.039048200122025
27014,Pomonok-Electchester-Hillcrest,481.63286211841836,40.247519105737425,2461,1503.0,1710,1057,163.7391882900865,69.48394961397806,42.95002031694433,26.533929297033723
27015,Pomonok-Electchester-Hillcrest,481.63286211841836,40.247519105737425,1121,1710.0,7243,651,65.55555555555556,646.1195361284567,58.07314897413024,588.0463871543265
27016,Pomonok-Electchester-Hillcrest,481.63286211841836,40.247519105737425,9519,956.0,1683,4653,995.7112970711297,17.68042861645131,48.8811849984242,-31.200756381972894
